Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
 I can fight.,OLLY,e4-Oathkeeper,season-04,Game-of-Thrones,3.596843957901001,POSITIVE,olly,,7.093504190444946,0.5
 I was!,OLLY,e4-Oathkeeper,season-04,Game-of-Thrones,3.5401761531829834,POSITIVE,olly,,10.63368034362793,0.6
" I believe you. We'll go hunting for rabbits one day. Right now, watch and learn.",GRENN,e4-Oathkeeper,season-04,Game-of-Thrones,3.7976558208465576,POSITIVE,grenn,,-30.801700949668884,-0.23076923076923078
 He wouldn't have learned anything that way.,LOCKE,e4-Oathkeeper,season-04,Game-of-Thrones,2.262263059616089,NEGATIVE,locke,,11.61394701898098,0.13043478260869565
 Lord Snow. What do you think you're doing?,ALLISER THORNE,e4-Oathkeeper,season-04,Game-of-Thrones,0.4025623500347137,POSITIVE,alliser thorne,,-12.04715433716774,-0.18518518518518517
 And that someone isn't you. Go find a chamber pot to empty. Go on. Do it. You traitor's bastard. Give me an excuse. Mormont's not hereto protect you now.,ALLISER THORNE,e4-Oathkeeper,season-04,Game-of-Thrones,3.759907484054565,NEGATIVE,alliser thorne,,-15.807061821222305,-0.21428571428571427
 Get back to work. Now! I said now!,ALLISER THORNE,e4-Oathkeeper,season-04,Game-of-Thrones,2.286081075668335,POSITIVE,alliser thorne,,-13.52098074555397,-0.1724137931034483
 The bastard's well-liked.You're not.,JANOS SLYNT,e4-Oathkeeper,season-04,Game-of-Thrones,2.653541326522827,NEGATIVE,janos slynt,,-2.920103669166565,-0.06666666666666667
 You think I care if they like me? We're at war.,ALLISER THORNE,e4-Oathkeeper,season-04,Game-of-Thrones,3.056483030319214,NEGATIVE,alliser thorne,,-16.577463775873184,-0.2
   For now. But you can't be acting commander forever. There will be a choosing. The old maester will insist on it. You might reconsider his request to marchon Craster's. Let the mutineer stake care of Snow. Or you might be taking orders from him the rest of your life.,JANOS SLYNT,e4-Oathkeeper,season-04,Game-of-Thrones,2.3116767406463623,NEGATIVE,janos slynt,,-5.231780409812927,-0.125
" A bastard, eh? Took you for highborn.",LOCKE,e4-Oathkeeper,season-04,Game-of-Thrones,2.810665369033813,NEGATIVE,locke,,8.803281649947166,0.10638297872340426
 Name's Locke.,LOCKE,e4-Oathkeeper,season-04,Game-of-Thrones,2.570481538772583,POSITIVE,locke,,11.37376318871975,0.125
 What brought you up here? A sense of duty. I wanted to do my part for the safety of the realm. I was a game warden in the Stormlands. Fed a prized partridge to my hungry kids. I was stupid enough to get caught. Chose the Wall over losing my hand. Figured I wouldn't have to suck up to any highborn cunts here.,LOCKE,e4-Oathkeeper,season-04,Game-of-Thrones,1.4363152980804443,POSITIVE,locke,,12.810078486800194,0.14285714285714285
" Come on, get on with it. What are you waiting for? Summer?",ALLISER THORNE,e4-Oathkeeper,season-04,Game-of-Thrones,1.5406566858291626,POSITIVE,alliser thorne,,-15.036807090044022,-0.16129032258064516
 Guess I was wrong.,LOCKE,e4-Oathkeeper,season-04,Game-of-Thrones,3.4670393466949463,NEGATIVE,locke,,9.343039140105247,0.12
 Ser Pounce?,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,1.887046337127685,NEGATIVE,tommen,,20.03497540950775,0.2
 How did you get past the Kingsguard?,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,2.5213639736175537,NEGATIVE,tommen,,17.513611435890198,0.14285714285714285
 Kingsguard.,MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,0.1651339083909988,POSITIVE,margaery,,147.8933330439031,0.2714285714285714
 I don't think you're supposed to be here. Mother doesn't allow me to have visitors at night.,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,3.672199964523315,NEGATIVE,tommen,,13.841411471366882,0.09090909090909091
"  I'm not a visitor, Your Grace. Word has itI'm to be your bride.",MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,2.058233499526977,NEGATIVE,margaery,,145.83509954437613,0.2624113475177305
" Did you know that people in arranged marriages often never meet until their wedding day? Before we decide to spend our lives together, we ought to get to know one another. Don't you think?",MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,2.3299124240875244,NEGATIVE,margaery,,143.5051871202886,0.2535211267605634
 Yes. But if my mother found out...,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,2.3561716079711914,NEGATIVE,tommen,,11.485239863395691,0.043478260869565216
" It can be our secret. Hmm? If we're going to be man and wife, we'll have a few secrets from her, I hope. So, Your Grace...",MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,3.5209062099456787,POSITIVE,margaery,,147.0260933302343,0.25874125874125875
 Yes? Tell me a secret.,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,2.8353512287139893,POSITIVE,tommen,,14.32059109210968,0.08333333333333333
 Hello. Aren't you a proper fellow?,MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,0.7470408082008362,NEGATIVE,margaery,,146.27905252203345,0.25
 That's Ser Pounce.,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,1.439266562461853,NEGATIVE,tommen,,12.881324529647827,0.04
 Very handsome.,MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,4.55294132232666,POSITIVE,margaery,,150.8319938443601,0.25517241379310346
 Joffrey didn't like him. He threatened to skin him alive and mix his innards up in my food so I wouldn't know I was eating him.,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,3.0773613452911377,NEGATIVE,tommen,,9.80396318435669,0.0
 That's very cruel. You don't strike me as cruel.,MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,0.871539831161499,POSITIVE,margaery,,151.7035336755216,0.2602739726027397
 No. I don't think I am.,TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,4.102332592010498,NEGATIVE,tommen,,5.701630592346191,-0.037037037037037035
 That's a relief. Because you know what happens when we marry?,MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,4.211679935455322,POSITIVE,margaery,,155.91521361097693,0.2653061224489796
" We say our vows in front of the High Septon. And after the ceremony, there's a feast.",TOMMEN,e4-Oathkeeper,season-04,Game-of-Thrones,3.796856164932251,POSITIVE,tommen,,9.498486757278442,0.0
" When we marry, I become yours. Forever. It's getting late. I should go. May I come and visit you again? All right, then.",MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,2.114635467529297,POSITIVE,margaery,,158.02984907850623,0.2702702702702703
"  Remember, our little secret.",MARGAERY,e4-Oathkeeper,season-04,Game-of-Thrones,2.6522624492645264,POSITIVE,margaery,,160.68211152777076,0.2751677852348993
" ""Ser Jaime Lannister. Knighted and named to the Kingsguard in his 16th year. At the sack of King's Landing, murdered his king Aerys II. Pardoned by Robert Baratheon. Thereafter known as the Kingslayer.""",BRIENNE,e4-Oathkeeper,season-04,Game-of-Thrones,2.03048062324524,NEGATIVE,brienne,,4.0429526790976515,-0.032679738562091505
 Valyrian steel.,BRIENNE,e4-Oathkeeper,season-04,Game-of-Thrones,2.646925210952759,POSITIVE,brienne,,6.68987789005041,-0.025974025974025976
 I can't accept this.,BRIENNE,e4-Oathkeeper,season-04,Game-of-Thrones,3.215798139572144,NEGATIVE,brienne,,3.4740797504782663,-0.03225806451612903
 I'll find her. For Lady Catelyn. And for you.,BRIENNE,e4-Oathkeeper,season-04,Game-of-Thrones,3.741654634475708,POSITIVE,brienne,,7.215734384953974,-0.02564102564102564
 I don't need a squire.,BRIENNE,e4-Oathkeeper,season-04,Game-of-Thrones,0.6674545407295227,POSITIVE,brienne,,7.883188925683497,-0.01910828025477707
  He'll slow me down.,BRIENNE,e4-Oathkeeper,season-04,Game-of-Thrones,3.726710796356201,NEGATIVE,brienne,,4.156478129327295,-0.02531645569620253
" I won't slow you down, ser... my lady. I promise I'll serve you well.",PODRICK,e4-Oathkeeper,season-04,Game-of-Thrones,4.375462532043457,POSITIVE,podrick,,4.879478335380554,0.015873015873015872
 Compliments of Lord Tyrion. His axe from the Blackwater.,BRONN,e4-Oathkeeper,season-04,Game-of-Thrones,3.658859014511109,POSITIVE,bronn,,-85.04407821595669,-0.17045454545454544
" What are you waiting for, a kiss? Ready the lady's horse.",BRONN,e4-Oathkeeper,season-04,Game-of-Thrones,1.9019736051559448,POSITIVE,bronn,,-83.14210461080074,-0.1638418079096045
 Oathkeeper.,BRIENNE,e4-Oathkeeper,season-04,Game-of-Thrones,0.6993470788002014,NEGATIVE,brienne,,3.457131050527094,-0.031446540880503145
" Come on, move.",PODRICK,e4-Oathkeeper,season-04,Game-of-Thrones,3.399961471557617,POSITIVE,podrick,,8.279439806938171,0.03125
 I should neverhave taken her away.,SAM,e4-Oathkeeper,season-04,Game-of-Thrones,2.867120742797852,NEGATIVE,sam,,-13.168708398938179,-0.059602649006622516
" She's not safe out there. I should have known. You told us there were wildlings south of the Wall. If they're raiding the smaller villages, Mole's Town could be next.",SAM,e4-Oathkeeper,season-04,Game-of-Thrones,4.070676326751709,NEGATIVE,sam,,-17.239384725689888,-0.06578947368421052
 I should go back for Gilly.,SAM,e4-Oathkeeper,season-04,Game-of-Thrones,2.093916654586792,NEGATIVE,sam,,-19.33330138027668,-0.0718954248366013
 I remember when you disobeyed orders and rode south to help Robb.,SAM,e4-Oathkeeper,season-04,Game-of-Thrones,1.636208176612854,NEGATIVE,sam,,-20.969509556889534,-0.07792207792207792
" I wish I could have convinced him to come back with me. I tried. Really, I did.",SAM,e4-Oathkeeper,season-04,Game-of-Thrones,1.9637024402618408,POSITIVE,sam,,-19.005807116627693,-0.07096774193548387
 I don't know. They'd pass wildling villages. They could try to find shelter at one of them.,SAM,e4-Oathkeeper,season-04,Game-of-Thrones,3.185646772384644,NEGATIVE,sam,,-22.191453889012337,-0.07692307692307693
 Craster's? You think Bra nmight have found...,SAM,e4-Oathkeeper,season-04,Game-of-Thrones,1.8108234405517576,NEGATIVE,sam,,-24.002277329564095,-0.08280254777070063
 Snow. I don't mean to interrupt. Thorne wants to see you.,LOCKE,e4-Oathkeeper,season-04,Game-of-Thrones,4.13301944732666,POSITIVE,locke,,13.476058587431908,0.13725490196078433
" Your foray to Craster's Keep, I'll sanction it. But I won't order anyone to go with you. Volunteers only.",ALLISER THORNE,e4-Oathkeeper,season-04,Game-of-Thrones,0.5957944393157959,POSITIVE,alliser thorne,,-14.441012650728226,-0.125
" Then let me say my vows. If it's a fight you're heading for, then you need men who know how.",LOCKE,e4-Oathkeeper,season-04,Game-of-Thrones,0.9702326059341432,POSITIVE,locke,,14.44629119336605,0.15384615384615385
 (nods),ALLISER THORNE,e4-Oathkeeper,season-04,Game-of-Thrones,3.537330389022827,POSITIVE,alliser thorne,,-10.903682261705399,-0.09090909090909091
 We should kill that thing.,RAST,e4-Oathkeeper,season-04,Game-of-Thrones,4.1761651039123535,NEGATIVE,rast,,-34.57105040550232,-0.5
 Craster's last child. A boy.,SISSY,e4-Oathkeeper,season-04,Game-of-Thrones,2.1690592765808105,POSITIVE,sissy,,2.1690592765808105,1.0
 He didn't kill them. He offered them.,SISSY,e4-Oathkeeper,season-04,Game-of-Thrones,3.2099974155426025,POSITIVE,sissy,,5.379056692123413,1.0
 To the gods. The white walkers.,SISSY,e4-Oathkeeper,season-04,Game-of-Thrones,2.57256293296814,POSITIVE,sissy,,7.951619625091553,1.0
 Pink-eyed fuck. You thirsty?,RAST,e4-Oathkeeper,season-04,Game-of-Thrones,2.3848440647125244,NEGATIVE,rast,,-36.955894470214844,-0.52
 Fuck!,RAST,e4-Oathkeeper,season-04,Game-of-Thrones,3.461043119430542,NEGATIVE,rast,,-40.416937589645386,-0.5384615384615384
 Hodor.,HODOR,e4-Oathkeeper,season-04,Game-of-Thrones,1.1959458589553833,NEGATIVE,hodor,,-7.945799633860588,-0.2631578947368421
 Is that a baby?,MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,0.7099214196205139,NEGATIVE,meera,,-23.94535991549492,-0.18181818181818182
 It's coming.,JOJEN,e4-Oathkeeper,season-04,Game-of-Thrones,3.9289281368255615,POSITIVE,jojen,,11.69426816701889,0.11864406779661017
" No, we need to stay together.",MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,3.588299512863159,NEGATIVE,meera,,-27.533659428358078,-0.2
  Bran. Bran.,JOJEN,e4-Oathkeeper,season-04,Game-of-Thrones,1.4493000507354736,POSITIVE,jojen,,13.143568217754364,0.13333333333333333
 Hodor. Hodor. Hodor.,HODOR,e4-Oathkeeper,season-04,Game-of-Thrones,0.8644511103630066,NEGATIVE,hodor,,-8.810250744223595,-0.3
" Bran, what happened?",MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,2.842450857162476,NEGATIVE,meera,,-30.376110285520554,-0.21739130434782608
 Who?,MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,2.931793212890625,NEGATIVE,meera,,-33.30790349841118,-0.23404255319148937
" If Jon was here, why would they put his wolf in a cage?",MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,3.592998504638672,NEGATIVE,meera,,-36.90090200304985,-0.25
" They might have been Night'sWatch once, not anymore. We're not safe here.We need to go.",MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,3.956488609313965,NEGATIVE,meera,,-40.857390612363815,-0.2653061224489796
" Bran, we need to go now.",MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,0.114001527428627,POSITIVE,meera,,-40.74338908493519,-0.24
 Can you remember where the cage was?,MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,2.619014263153076,NEGATIVE,meera,,-43.362403348088264,-0.2549019607843137
" If I'm not backsoon, we'll meet...",MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,3.4931883811950684,POSITIVE,meera,,-39.869214966893196,-0.23076923076923078
 Hodor.,HODOR,e4-Oathkeeper,season-04,Game-of-Thrones,1.1959458589553833,NEGATIVE,hodor,,-10.006196603178978,-0.3333333333333333
 Hodor. Hodor. Hodor.,HODOR,e4-Oathkeeper,season-04,Game-of-Thrones,0.8644511103630066,NEGATIVE,hodor,,-10.870647713541985,-0.36363636363636365
 Hodor.,HODOR,e4-Oathkeeper,season-04,Game-of-Thrones,1.1959458589553833,NEGATIVE,hodor,,-12.066593572497368,-0.391304347826087
" If I was your size, I'd be king of the fucking world.",RAST,e4-Oathkeeper,season-04,Game-of-Thrones,0.606718122959137,NEGATIVE,rast,,-41.02365571260452,-0.5555555555555556
 What the fuck's wrong with him?,RAST,e4-Oathkeeper,season-04,Game-of-Thrones,3.4600765705108643,NEGATIVE,rast,,-44.48373228311539,-0.5714285714285714
" (screams) No, please. Please.Please, let me help him.",MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,2.5336477756500244,NEGATIVE,meera,,-42.40286274254322,-0.24528301886792453
 Please.,MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,3.8436338901519775,POSITIVE,meera,,-38.55922885239124,-0.2222222222222222
 It's Jon Snow's brother.,RAST,e4-Oathkeeper,season-04,Game-of-Thrones,3.2325425148010254,POSITIVE,rast,,-41.25118976831436,-0.5172413793103449
 It's Meera. It's Meera.I'm right here.,MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,4.2358012199401855,POSITIVE,meera,,-34.32342763245106,-0.2
 I'm right here.,MEERA,e4-Oathkeeper,season-04,Game-of-Thrones,4.331031322479248,POSITIVE,meera,,-29.99239630997181,-0.17857142857142858
" May the Warrior grant him courage and protect him in these perilous times. May the Smith grant him strength that he might bear this heavy burden. And may the Crone, she that knows the fate of all men, show him the path he must walk and guide him through the dark places that lie ahead. In the light of the Seven, I now proclaim Tommen of the House Baratheon First of His Name. King of the Andals and the First Men and Lord of the Seven Kingdoms. Long may he reign!",HIGH SEPTON,e5-First of His Name,season-04,Game-of-Thrones,2.90794324874878,POSITIVE,high septon,,16.7030146420002,0.6666666666666666
 Special day.,HIGH SEPTON,e5-First of His Name,season-04,Game-of-Thrones,3.6549980640411377,POSITIVE,high septon,,20.358012706041336,0.7142857142857143
 Your Grace.,PYCELLE,e5-First of His Name,season-04,Game-of-Thrones,4.572968482971191,POSITIVE,pycelle,,4.094386696815491,-0.08
 Your Grace.,VARYS,e5-First of His Name,season-04,Game-of-Thrones,4.572968482971191,POSITIVE,varys,,-12.32407397031784,-0.06467661691542288
 Your Grace.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,4.572968482971191,POSITIVE,margaery,,165.25508001074195,0.28
  Long may he reign.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,0.0925724357366561,NEGATIVE,margaery,,165.1625075750053,0.271523178807947
  He sits the throne like he was born to it.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,3.142622709274292,POSITIVE,margaery,,168.30513028427958,0.27631578947368424
" No, he wasn't.",MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,2.483078718185425,NEGATIVE,margaery,,165.82205156609416,0.2679738562091503
 He was my husband. My king.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,3.1614022254943848,POSITIVE,margaery,,168.98345379158854,0.2727272727272727
" Your Grace, I feel...",MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,4.529166221618652,POSITIVE,margaery,,173.5126200132072,0.27741935483870966
 No.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,3.2377028465271,NEGATIVE,margaery,,170.2749171666801,0.2692307692307692
"  It would be some consolation, wouldn't it? For all the horror that put him there.",MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,2.893171548843384,NEGATIVE,margaery,,167.3817456178367,0.2611464968152866
 He has you.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,4.265796661376953,POSITIVE,margaery,,171.64754227921367,0.26582278481012656
" Oh. After all that's happened... it sounds strange, I know, but I am... I haven't even given any thought to it, what comes next. It would be a great honor, of course. But I will have to speak to my father about it.",MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,1.4292925596237185,NEGATIVE,margaery,,170.21824971958995,0.2578616352201258
  We may be faced with an alarming number of weddings soon.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,1.7629586458206177,POSITIVE,margaery,,171.98120836541057,0.2625
 I won't even know what to call you. Sister? Or Mother? Hmm.,MARGAERY,e5-First of His Name,season-04,Game-of-Thrones,4.001033306121826,NEGATIVE,margaery,,167.98017505928874,0.2546583850931677
 Didn't they teach you how to ride a horse?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,3.530456781387329,NEGATIVE,brienne,,-0.07332573086023508,-0.0375
" Yes, my lady, when I was young. There wasn't much call for it with Lord Tyrion, though. He preferred litters.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,1.801974892616272,NEGATIVE,podrick,,6.477464914321899,0.015384615384615385
" Perhaps you should have stayed with him. It's not going to be a pleasant journey for you. It could take weeks to get to the Wall, depending on the weather.",BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,4.3436713218688965,NEGATIVE,brienne,,-4.416997052729132,-0.043478260869565216
 That's a long way off.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,4.160165786743164,NEGATIVE,podrick,,2.3172991275787354,0.0
"Well, Lady Sansa's brother's at Castle Black. If I were her, that's where I'd go. Feel free to stop at any point.",BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.878019094467163,NEGATIVE,brienne,,-7.295016147196295,-0.04938271604938271
" Never, my lady. I'm your squire.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,1.2269086837768557,POSITIVE,podrick,,3.544207811355591,0.014925373134328358
 I've made it this far in the world without a squire. I don't see why I need one now.,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.907003879547119,NEGATIVE,brienne,,-10.202020026743414,-0.05521472392638037
" All knights have squires, my lady.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,2.8551156520843506,POSITIVE,podrick,,6.399323463439941,0.029411764705882353
" I'm not a knight. And I'm not a slaver, either. I don't own you.",BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.3841092586517334,NEGATIVE,brienne,,-12.586129285395147,-0.06097560975609756
" I swore an oath, my lady.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,0.811194896697998,POSITIVE,podrick,,7.2105183601379395,0.043478260869565216
 I am releasing you from that oath. That means you could leave.,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,1.4433237314224243,NEGATIVE,brienne,,-14.029453016817572,-0.06666666666666667
 I know.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,2.860222101211548,POSITIVE,podrick,,10.070740461349487,0.05714285714285714
 What do you think will happen if you leave?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,3.1400163173675537,NEGATIVE,brienne,,-17.169469334185123,-0.07228915662650602
 They'll say I wasn't a very good squire.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,4.211554527282715,NEGATIVE,podrick,,5.8591859340667725,0.04225352112676056
 Your Grace.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,4.572968482971191,POSITIVE,oberyn,,-17.320547081530094,-0.05555555555555555
"  A poem, actually.",OBERYN,e5-First of His Name,season-04,Game-of-Thrones,2.576151132583618,POSITIVE,oberyn,,-14.744395948946476,-0.0410958904109589
  I couldn't very well refuse a royal escort.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,2.282869577407837,NEGATIVE,oberyn,,-17.027265526354313,-0.05405405405405406
 Not a very good one.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,4.740400791168213,NEGATIVE,oberyn,,-21.767666317522526,-0.06666666666666667
 For one of my daughters.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,2.307948350906372,POSITIVE,oberyn,,-19.459717966616154,-0.05263157894736842
 Eight.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,2.312458038330078,POSITIVE,oberyn,,-17.147259928286076,-0.03896103896103896
  The fifth is difficult. I named her after my sister Elia.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,3.022292375564575,NEGATIVE,oberyn,,-20.16955230385065,-0.05128205128205128
"  Yes. But I can't say it without turning sad. And after I turn sad, I grow angry.",OBERYN,e5-First of His Name,season-04,Game-of-Thrones,2.521800756454468,NEGATIVE,oberyn,,-22.69135306030512,-0.06329113924050633
 Which joke is that?,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,4.110249042510986,NEGATIVE,oberyn,,-26.801602102816105,-0.075
 We can avenge them.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,0.7420694231987,NEGATIVE,oberyn,,-27.543671526014805,-0.08641975308641975
 You really believe Tyrion murdered your son?,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,2.1040291786193848,NEGATIVE,oberyn,,-29.64770070463419,-0.0975609756097561
 We will have a trial and we will learn the truth.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,3.5776236057281494,POSITIVE,oberyn,,-26.07007709890604,-0.08433734939759036
" The last time I saw her, she was swimming with two of my girls in the Water Gardens. Laughing in the sun.",OBERYN,e5-First of His Name,season-04,Game-of-Thrones,3.380201578140259,POSITIVE,oberyn,,-22.68987552076578,-0.07142857142857142
 You have my word. We don't hurt little girls in Dorne.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,3.61641526222229,POSITIVE,oberyn,,-19.07346025854349,-0.058823529411764705
 Anything at all.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,1.5262733697891235,NEGATIVE,oberyn,,-20.599733628332615,-0.06976744186046512
 I will have it sailed down to Sunspear for her.,OBERYN,e5-First of His Name,season-04,Game-of-Thrones,1.88149893283844,POSITIVE,oberyn,,-18.718234695494175,-0.05747126436781609
" Oh, no, no, no.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,3.362138032913208,NEGATIVE,podrick,,2.4970479011535645,0.027777777777777776
" No, no, no, no.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,3.542316675186157,NEGATIVE,podrick,,-1.0452687740325923,0.0136986301369863
 Hells. Gods.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,3.240501642227173,NEGATIVE,podrick,,-4.285770416259766,0.0
 Did you remove the skin?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.0992207527160645,NEGATIVE,brienne,,-19.268690086901188,-0.07784431137724551
" No, my lady.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,3.3290977478027344,NEGATIVE,podrick,,-7.6148681640625,-0.013333333333333334
 Have you ever cooked a rabbit before?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,1.3550161123275757,NEGATIVE,brienne,,-20.623706199228764,-0.08333333333333333
" No, my lady.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,3.3290977478027344,NEGATIVE,podrick,,-10.943965911865234,-0.02631578947368421
 Did you ever cook anything for Lord Tyrion?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,3.4467272758483887,NEGATIVE,brienne,,-24.070433475077152,-0.08875739644970414
" No, my lady. That was the cooks.",PODRICK,e5-First of His Name,season-04,Game-of-Thrones,3.1936957836151123,NEGATIVE,podrick,,-14.137661695480347,-0.03896103896103896
 What are you doing?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.407890558242798,NEGATIVE,brienne,,-26.47832403331995,-0.09411764705882353
 I'm helping you with your armor.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,2.6933209896087646,POSITIVE,podrick,,-11.444340705871582,-0.02564102564102564
" I've been removing my own armor for quite some time, thank you very much.",BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,3.7319064140319824,POSITIVE,brienne,,-22.746417619287968,-0.08771929824561403
 What exactly did you do for Lord Tyrion?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.433512210845948,NEGATIVE,brienne,,-25.179929830133915,-0.09302325581395349
 I brought him his meals and cleared his table when he was finished. I kept his clothing and linens clean. Carried his messages and returned the replies. Mostly I poured wine.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,0.221294954419136,NEGATIVE,podrick,,-11.665635660290718,-0.0379746835443038
" Oh. Whilst in Lord Tyrion's service, did you ever do anything remotely related to combat?",BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.868779182434082,NEGATIVE,brienne,,-28.048709012567997,-0.09826589595375723
 I killed a man.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,2.206763505935669,NEGATIVE,podrick,,-13.872399166226387,-0.05
 Who?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.931793212890625,NEGATIVE,brienne,,-30.980502225458622,-0.10344827586206896
 A Kingsguard. He tried to kill Lord Tyrion at the Blackwater.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,1.5497405529022217,NEGATIVE,podrick,,-15.422139719128609,-0.06172839506172839
 How did you kill a Kingsguard?,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,2.9577629566192627,NEGATIVE,brienne,,-33.938265182077885,-0.10857142857142857
 I pushed a spear through the back of his head.,PODRICK,e5-First of His Name,season-04,Game-of-Thrones,2.62500548362732,NEGATIVE,podrick,,-18.047145202755928,-0.07317073170731707
  Bloody ridiculous. Help me with these straps.,BRIENNE,e5-First of His Name,season-04,Game-of-Thrones,3.9535977840423584,NEGATIVE,brienne,,-37.89186296612024,-0.11363636363636363
" Hey. Hey, get up. Get up.",RAST,e5-First of His Name,season-04,Game-of-Thrones,2.4039108753204346,POSITIVE,rast,,-38.84727889299393,-0.4666666666666667
 You need water.,MEERA,e5-First of His Name,season-04,Game-of-Thrones,2.665663003921509,NEGATIVE,meera,,-32.65805931389332,-0.19298245614035087
 It doesn't matter.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,2.843808174133301,NEGATIVE,jojen,,10.299760043621063,0.11475409836065574
 Of course it matters.,MEERA,e5-First of His Name,season-04,Game-of-Thrones,4.323226451873779,POSITIVE,meera,,-28.33483286201954,-0.1724137931034483
