Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket
 I'm sure she's jealous of you now. You'll be married here in the capital and she'll have to come watch and pretend to be happy that you're queen.,SANSA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.151729822158813,POSITIVE,sansa stark,
" I want us to be friends, good friends.",MARGAERY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,4.517215728759766,POSITIVE,margaery,
 That would make me very happy.,SANSA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,4.655303955078125,POSITIVE,sansa stark,
 You must see Highgarden. You'd love it there. I know you would. We have a great masquerade the night of the harvest moon. You should see the costumes. People work on them for months.,MARGAERY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,4.409997463226318,POSITIVE,margaery,
" The Queen Regent, you mean. Once I marry Joffrey, I'll be queen. And if you were to marry Loras. . .  Oh, your place would be at Highgarden, wouldn't it? We would be sisters, you and I. Would you like that?",MARGAERY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.531896471977234,POSITIVE,margaery,
 (nods),SANSA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.537330389022827,POSITIVE,sansa stark,
 Down White Harbor way.,EDDISON,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.91090989112854,POSITIVE,eddison tollett,
" He came to us from White Harbor. Never failed in his duty. He kept his vows the best he could. He rode far, fought fiercely. We shall never see his like again.",JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.922325849533081,POSITIVE,jeor mormont,
 And now his watch has ended.,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.8071954250335693,NEGATIVE,jeor mormont,
 Didn't think a broke foot could kill a man.,GRENN,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.23503041267395,NEGATIVE,grenn,
 It wasn't his foot that killed him. That bastard Craster starved him to death.,RAST,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.530645608901977,NEGATIVE,rast,
 Craster's got his daughters to feed.,SAM,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.433372259140014,POSITIVE,samwell tarly,
 You on his side?,RAST,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.4043383598327637,POSITIVE,rast,
" We can't just show up and steal all his food. We're brothers of the Night's Watch, not thieves.",SAM,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.758439540863037,NEGATIVE,samwell tarly,
" The day we leave, Craster will tap a barrel of our wine and sit down to a feast of ham and potatoes and laugh at us starving in the snow. He's a bloody wildling is all he is.",RAST,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.1726720333099365,POSITIVE,rast,
 Never knew Bannen could smell so good.,EDDISON,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.3841311931610107,POSITIVE,eddison tollett,
" You have one son, don't you, Mormont? I had my 99th. You ever meet a man with 99 sons?",CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.577316164970398,POSITIVE,craster,
 (shakes his head),JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.6077399253845215,NEGATIVE,jeor mormont,
 And more daughters than I can count.,CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.0450424812734127,NEGATIVE,craster,
 I'm glad for you.,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,4.410035133361816,POSITIVE,jeor mormont,
" Are you now? Me, I'll be glad when you and yours have gone.",CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,4.028392791748047,POSITIVE,craster,
 As soon as our wounded are strong enough.,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.9465763568878172,POSITIVE,jeor mormont,
" Ah. They're as strong as they're gonna get. Them that's dying, why don't you cut their throats and be done with it? Hmm? Or leave them if you've not the stomach and I'll sort them myself.",CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.8308082222938538,NEGATIVE,craster,
" Whose throat you gonna cut, old man?",KARL TANNER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.7716875076293945,NEGATIVE,karl tanner,
 Wait outside.,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.3575856685638428,NEGATIVE,jeor mormont,
 It's cold outside and there's nothing to eat.,KARL TANNER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,4.198296546936035,NEGATIVE,karl tanner,
 My wives gave you bread.,CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.186169385910034,POSITIVE,craster,
 There's sawdust in the bread.,KARL TANNER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.758458375930786,NEGATIVE,karl tanner,
" You don't like it, you go out there and eat the snow.",CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.7521404027938845,POSITIVE,craster,
 I'd rather eat what you've got hidden away.,KARL TANNER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.985862970352173,NEGATIVE,karl tanner,
 I told you to wait outside.,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.041632890701294,NEGATIVE,jeor mormont,
" He's sitting there drinking our wine, eating his fill while we die.",RAST,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.2839878797531128,NEGATIVE,rast,
 I gave you crows enough. I've got to feed my women!,CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.0298695489764213,POSITIVE,craster,
" So you admit you've got a hidden larder, then? How else'd you make it through winter?",RAST,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.9857099056243896,NEGATIVE,rast,
 Enough! Out!,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.8338802456855774,NEGATIVE,jeor mormont,
 I am a godly man.,CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.9770379066467285,POSITIVE,craster,
 You're a stingy bastard!,RAST,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.465240478515625,NEGATIVE,rast,
" Bastard? Out with you, you little thief. And you! And you! Go sleep in the cold on empty bellies. I'll chop the hands off the next man who calls me bastard.",CRASTER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.7699134349823,NEGATIVE,craster,
" You are a bastard. A daughter-fucking, wildling bastard.",KARL TANNER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.1647424697875977,NEGATIVE,karl tanner,
 The gods will curse us for this. By all the laws--,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.6869232654571533,NEGATIVE,jeor mormont,
 There are no laws beyond the Wall. Now show us where he hides the food or you'll get the same as he did.,KARL TANNER,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.148242712020874,NEGATIVE,karl tanner,
 Unhand her.,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.202817440032959,NEGATIVE,jeor mormont,
  I shall have your head for this.,JEOR,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.7469114065170288,NEGATIVE,jeor mormont,
 Quickly. Quickly.,SAM,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.8011617660522461,POSITIVE,samwell tarly,
 What's happening? I'm not going out there.,GILLY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.872392892837525,NEGATIVE,gilly,
" No, we have to go. Now!",SAM,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.0327200889587402,POSITIVE,samwell tarly,
 Follow me. I know the best way. Come on.,GILLY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.291196346282959,POSITIVE,gilly,
" Run fast, Piggy, and sleep well! I'll be cutting your throat one of these nights.",RAST,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.8931931257247925,NEGATIVE,rast,
 Can I take this hood off yet?,ARYA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.016608476638794,NEGATIVE,arya stark,
" I do apologize, little lady, but it's better for you if you don't see where we're going.",THOROS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.3336189687252044,NEGATIVE,thoros,
 What is it?,ARYA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.0245490074157715,NEGATIVE,arya stark,
 Blackstrap rum.,THOROS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.7307921648025513,NEGATIVE,thoros,
 Ugh!,ARYA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.996514320373535,NEGATIVE,arya stark,
 Not easy finding molasses in wartime.,THOROS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.8895139694213867,NEGATIVE,thoros,
 I'd have some.,GENDRY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.4670569896698,POSITIVE,gendry,
 Let's go home.,THOROS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.737960577011109,POSITIVE,thoros,
 What is this place?,GENDRY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.5163023471832275,NEGATIVE,gendry,
 Somewhere neither wolves nor lions come prowling.,THOROS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.06540322303772,NEGATIVE,thoros,
 Some of us were swineherds. And some of us tanners and masons. That was before.,ANGUY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.869166135787964,NEGATIVE,anguy,
 No. Fighting in a war makes you a soldier.,BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.906585931777954,POSITIVE,beric dondarrion,
 And I won't see them again.,BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.469440221786499,NEGATIVE,beric dondarrion,
" Last I heard, you were King Joffrey's guard dog. But here you are 1000 miles from home. Which of us is running?",BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.818065524101257,NEGATIVE,beric dondarrion,
 Ned Stark ordered me to execute your brother in King Robert's name.,BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.7891050577163696,NEGATIVE,beric dondarrion,
 Aye. I've been reborn in the light of the one true god. As have we all. As would any man who's seen the things we've seen.,BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.1556403636932373,POSITIVE,beric dondarrion,
" You'll die soon enough, dog. But it won't be murder, only justice.",THOROS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.274160623550415,POSITIVE,thoros,
" And a kinder fate than you deserve. Lions you call yourselves. At the Mummer's Ford, girls of seven years were raped and babes still on the breast were cut in two while their mothers watched.",ANGUY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.0932857245206832,NEGATIVE,anguy,
 House Clegane was built upon dead children. I saw them lay Prince Aegon and Princess Rhaenys before the Iron Throne.,THOROS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.9233672618865968,POSITIVE,thoros,
 Murder is a crime.,ANGUY,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.767307996749878,NEGATIVE,anguy,
 You murdered Mycah. The butchers boy. My friend. He was 12 years old. He was unarmed. And you rode him down. You slung him over your horse like he was some deer.,ARYA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.124896049499512,NEGATIVE,arya stark,
 You don't deny killing this boy?,BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.669214010238648,POSITIVE,beric dondarrion,
 That's a lie! I hit Joffrey. Mycah just ran away.,ARYA,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.762741804122925,NEGATIVE,arya stark,
" You stand accused of murder. But no one here knows the truth of the charge, so it is not for us to judge you. Only the Lord of Light may do that now. I sentence you to trial by combat.",BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.2250096797943115,NEGATIVE,beric dondarrion,
 Aye. She might be. But it's me you'll fight.,BERIC,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.2967679500579834,POSITIVE,beric dondarrion,
 (speaks Valyrian),KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.6675297021865845,POSITIVE,kraznys mo nakloz,
" The master says they are untested. He says you would be wise to blood them early. There are many small cities between here and there, cities ripe for sacking. Should you take captives, the masters will buy the healthy ones and for a good price.",MISSANDEI,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.6777948141098022,NEGATIVE,missandei,
 (speaks Valyrian),KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.6675297021865845,POSITIVE,kraznys mo nakloz,
" And who knows? In 10 years, some of the boys you send them may be Unsullied in their turn. Thus all shall prosper.",MISSANDEI,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.861735582351685,POSITIVE,missandei,
" Is it done, then? They belong to me?",DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.2943384647369385,NEGATIVE,daenerys targaryen,
 (speaks Valyrian),MISSANDEI,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.6675297021865845,POSITIVE,missandei,
 (speaks Valyrian) It is done.,KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.6868948936462402,POSITIVE,kraznys mo nakloz,
 It is done.,MISSANDEI,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.867407321929932,POSITIVE,missandei,
 (speaks Valyrian) She holds the whip.,KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.1944119930267334,POSITIVE,kraznys mo nakloz,
 You hold the whip.,MISSANDEI,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.96538519859314,POSITIVE,missandei,
 (speaks Valyrian) The bitch has her army.,KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.3196159899234772,NEGATIVE,kraznys mo nakloz,
 (speaks Valyrian) Unsullied!,DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.7670437097549438,NEGATIVE,daenerys targaryen,
 (speaks Valyrian) Forward march!,DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.8461813926696777,POSITIVE,daenerys targaryen,
 (speaks Valyrian) Halt!,DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,4.355844974517822,NEGATIVE,daenerys targaryen,
 (speaks Valyrian) Tell the bitch her beast won't come.,KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.5143065452575684,NEGATIVE,kraznys mo nakloz,
 (speaks Valyrian) A dragon is not a slave.,DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,2.0756232738494877,POSITIVE,daenerys targaryen,
 (speaks Valyrian) You speak Valyrian?,KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.957524061203003,NEGATIVE,kraznys mo nakloz,
" (speaks Valyrian) I am Daenerys Stormborn of the House Targaryen, of the blood of Old  Valyria. Valyrian is my mother tongue.",DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.8374216556549072,POSITIVE,daenerys targaryen,
" (speaks Valyrian) Unsullied! Slay the masters, slay the soldiers, slay every man who holds a whip, but harm no child. Strike the chains off every slave you see!",DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,0.5955310463905334,NEGATIVE,daenerys targaryen,
 (speaks Valyrian) I am your master.,KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.665520429611206,POSITIVE,kraznys mo nakloz,
 (screaming Valyrian) Kill her! Kill her! Kill her!,KRAZNYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.137526273727417,NEGATIVE,kraznys mo nakloz,
 Dracarys.,DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,1.3735271692276,NEGATIVE,daenerys targaryen,
" (speaks Valyrian) Unsullied! You have been slaves all your life. Today you are free. Any man who wishes to leave may leave, and no one will harm him. I give you my word. Will you fight for me? As free men?",DAENERYS,e4-And Now His Watch is Ended,season-03,Game-of-Thrones,3.284688234329224,POSITIVE,daenerys targaryen,
" Lord, cast your light upon us.",THOROS,e5-Kissed by Fire,season-03,Game-of-Thrones,3.6459248065948486,POSITIVE,thoros,
" Show us the truth. Strike this man down if he is guilty. Give strength to his sword if he is true. Lord of Light, give us wisdom. For the night is dark and full of terrors.",THOROS,e5-Kissed by Fire,season-03,Game-of-Thrones,1.7579121589660645,POSITIVE,thoros,
 Get back.,THOROS,e5-Kissed by Fire,season-03,Game-of-Thrones,2.4085514545440674,NEGATIVE,thoros,
 Kill him!,ARYA,e5-Kissed by Fire,season-03,Game-of-Thrones,3.5058929920196533,NEGATIVE,arya stark,
" Lord, cast your light upon this man, your servant. Bring him back from death and darkness. His flame has been extinguished. Restore it.",THOROS,e5-Kissed by Fire,season-03,Game-of-Thrones,2.8847320079803467,POSITIVE,thoros,
" For the night is dark and full of terrors. Lord, cast--",THOROS,e5-Kissed by Fire,season-03,Game-of-Thrones,1.614138960838318,NEGATIVE,thoros,
" Arya, don't!",GENDRY,e5-Kissed by Fire,season-03,Game-of-Thrones,3.1146812438964844,NEGATIVE,gendry,
 Bring him back from death and darkness,THOROS,e5-Kissed by Fire,season-03,Game-of-Thrones,2.0842463970184326,POSITIVE,thoros,
 No! ARYA: Let go of me! Let me go!,ARYA,e5-Kissed by Fire,season-03,Game-of-Thrones,2.2465085983276367,NEGATIVE,arya stark,
 Burn in hell!,ARYA,e5-Kissed by Fire,season-03,Game-of-Thrones,3.800861597061157,NEGATIVE,arya stark,
 He will. But not today.,BERIC,e5-Kissed by Fire,season-03,Game-of-Thrones,2.427468776702881,POSITIVE,beric dondarrion,
 Orell says there are crows patrolling on the Wall. Tell me what you know.,TORMUND,e5-Kissed by Fire,season-03,Game-of-Thrones,2.53862738609314,NEGATIVE,tormund,
 How often do these patrols go out?,ORELL,e5-Kissed by Fire,season-03,Game-of-Thrones,2.0323562622070312,NEGATIVE,orell,
" It varies. If I knew where on the Wall we were heading, I could tell you.",JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.7222530841827397,NEGATIVE,jon snow,
 You'd like to know that.,ORELL,e5-Kissed by Fire,season-03,Game-of-Thrones,4.327538967132568,POSITIVE,orell,
 (sighs)  There are 19 castles guarding the Wall. How many are manned?,TORMUND,e5-Kissed by Fire,season-03,Game-of-Thrones,3.056265115737915,NEGATIVE,tormund,
 Three.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.342510461807251,POSITIVE,jon snow,
 You sure of that?,ORELL,e5-Kissed by Fire,season-03,Game-of-Thrones,4.044340133666992,POSITIVE,orell,
 (nods),JON,e5-Kissed by Fire,season-03,Game-of-Thrones,3.537330389022827,POSITIVE,jon snow,
 Which three?,ORELL,e5-Kissed by Fire,season-03,Game-of-Thrones,1.601218581199646,NEGATIVE,orell,
 Castle Black.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.309096097946167,NEGATIVE,jon snow,
" Aye, Castle Black. Everyone knows Castle Black. Which others?",ORELL,e5-Kissed by Fire,season-03,Game-of-Thrones,1.1849020719528198,NEGATIVE,orell,
 Eastwatch-by-the-Sea and the Shadow Tower.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,0.7671027779579163,NEGATIVE,jon snow,
 How many men remain in Castle Black?,TORMUND,e5-Kissed by Fire,season-03,Game-of-Thrones,3.123962163925171,NEGATIVE,tormund,
" 1,000",JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.460592031478882,POSITIVE,jon snow,
 Liar.,ORELL,e5-Kissed by Fire,season-03,Game-of-Thrones,4.43028736114502,NEGATIVE,orell,
 What happens to your eagle after I kill you? Does he drift away like a kite with his strings cut or does he just flop dead to the ground?,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,4.14107084274292,NEGATIVE,jon snow,
 He's no crow.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,2.010659694671631,POSITIVE,ygritte,
 Just 'cause you want him inside you don't make him one of us.,ORELL,e5-Kissed by Fire,season-03,Game-of-Thrones,0.3802453279495239,NEGATIVE,orell,
 I'm not afraid of you.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.8220582008361816,POSITIVE,ygritte,
" I like you, boy. But if you lie to me, I'll pull your guts out through your throat.",TORMUND,e5-Kissed by Fire,season-03,Game-of-Thrones,1.9946223497390747,NEGATIVE,tormund,
 1000 men,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,3.0959954261779785,POSITIVE,jon snow,
 We'll find out soon enough.,TORMUND,e5-Kissed by Fire,season-03,Game-of-Thrones,2.594148874282837,POSITIVE,tormund,
 I don't need you to protect me.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.4186007976531982,NEGATIVE,jon snow,
 Of course you do. Who stopped Rattleshirt when he was about to cut your throat? Who vouched for you with Mance? It seems you owe me a debt.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,1.459987759590149,NEGATIVE,ygritte,
 Give it back.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,1.5821998119354248,POSITIVE,jon snow,
" Well, I stole it. It's mine. If you want it, come steal it back.",YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,1.9486664533615112,NEGATIVE,ygritte,
 Ygritte! Ygritte!,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,3.1977977752685547,POSITIVE,jon snow,
 Ygritte! Seven hells. Ygritte!,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.57098126411438,NEGATIVE,jon snow,
 Is Orell right? Are you still a crow? It's time you proved yourself.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,1.7198859453201294,POSITIVE,ygritte,
 Ygritte.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.531848669052124,POSITIVE,jon snow,
 You swore some vows. I want you to break 'em. I want you to see me.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.733945846557617,POSITIVE,ygritte,
 All of me.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.204653024673462,POSITIVE,ygritte,
 We shouldn't.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,3.385472536087036,NEGATIVE,jon snow,
 We should.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.0785374641418457,POSITIVE,ygritte,
" Why are you still dressed? You know nothing, Jon Sno--",YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.4698288440704346,NEGATIVE,ygritte,
 I don't know. I just wanted to kiss you there is all.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,3.5545265674591064,POSITIVE,jon snow,
 Hmm.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,2.337090015411377,NEGATIVE,ygritte,
 You seemed to like it.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,4.466182708740234,POSITIVE,jon snow,
" Aye, I liked it some. Who taught you that?",YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.077171087265014,POSITIVE,ygritte,
 There's been no one else. Only you.,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,1.53970205783844,NEGATIVE,jon snow,
 A maid. You were a maid.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,1.5756773948669434,POSITIVE,ygritte,
 I was a man of the Night's Watch. How about you? Were you a maid?,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.302783250808716,NEGATIVE,jon snow,
 What do you think?,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,0.4535544514656067,POSITIVE,ygritte,
 Who was he?,JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.808682680130005,NEGATIVE,jon snow,
" Just a boy. He came trading with his brothers. He had red hair like me. Kissed by fire. But he was weak. Not like you. That was the first one. Then there was this Thenn boy. Spoke no Common, but gods, he was built like a mammoth.",YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,1.5176275968551636,NEGATIVE,ygritte,
" Yeah, thanks. I think I've heard enough. We'd best get back. Tormund--",JON,e5-Kissed by Fire,season-03,Game-of-Thrones,2.3086869716644287,POSITIVE,jon snow,
 I'm not done with you yet.,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.843529462814331,NEGATIVE,ygritte,
 How long's it been since you had a bath?,YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.147100687026977,NEGATIVE,ygritte,
" Let's not go back. Let's stay here a while longer. I don't ever want to leave this cave, Jon Snow. Not ever.",YGRITTE,e5-Kissed by Fire,season-03,Game-of-Thrones,2.908876657485962,NEGATIVE,ygritte,
 It says it clearly right there on that note you'll be repaid in full when the war is over.,THOROS,e5-Kissed by Fire,season-03,Game-of-Thrones,3.375767946243286,POSITIVE,thoros,
 We're outlaws. Outlaws steal. You're lucky we didn't kill you.,ANGUY,e5-Kissed by Fire,season-03,Game-of-Thrones,1.9066674709320068,POSITIVE,anguy,
 You can't let him go. He's a murderer. He's guilty.,ARYA,e5-Kissed by Fire,season-03,Game-of-Thrones,1.2095708847045898,POSITIVE,arya stark,
 Not in the eyes of god.,BERIC,e5-Kissed by Fire,season-03,Game-of-Thrones,2.054815530776977,NEGATIVE,beric dondarrion,
 You can't!,ARYA,e5-Kissed by Fire,season-03,Game-of-Thrones,3.0393311977386475,NEGATIVE,arya stark,
 Enough! The judgment isn't ours to make.,BERIC,e5-Kissed by Fire,season-03,Game-of-Thrones,3.806199073791504,NEGATIVE,beric dondarrion,
" Go in peace, Sandor Clegane. The Lord of Light isn't done with you yet.",BERIC,e5-Kissed by Fire,season-03,Game-of-Thrones,2.4509763717651367,POSITIVE,beric dondarrion,
" On your knees. Lord Bolton, I give you the Kingslayer.",LOCKE,e5-Kissed by Fire,season-03,Game-of-Thrones,2.7457401752471924,POSITIVE,locke,
" No, my lord, he has it here.",LOCKE,e5-Kissed by Fire,season-03,Game-of-Thrones,2.9500744342803955,NEGATIVE,locke,
" Send it to his father?  Roose BOLTON: You'll hold your tongue unless you want to lose it.  Roose BOLTON: Cut her free. Apologies, my lady. You're under my protection now.",LOCKE,e5-Kissed by Fire,season-03,Game-of-Thrones,1.254138708114624,POSITIVE,locke,
" Thank you, my lord.  Roose BOLTON: Find suitable rooms for our guests. We'll speak later.",BRIENNE,e5-Kissed by Fire,season-03,Game-of-Thrones,3.616995096206665,POSITIVE,brienne,
 Lord Bolton.,JAIME,e5-Kissed by Fire,season-03,Game-of-Thrones,2.208670854568481,POSITIVE,jaime lannister,
 Is there word from the capital?  Roose BOLTON: You haven't heard? Stannis Baratheon laid siege to King's Landing. Sailed into Blackwater Bay. Stormed the gates with thousands of men. And your sister How can I put this? Your sister is alive and well. Your father's forces prevailed.,JAIME,e5-Kissed by Fire,season-03,Game-of-Thrones,2.957690715789795,POSITIVE,jaime lannister,
 Ser Jaime isn't well. Take him to Qyburn.,ROOSE,e5-Kissed by Fire,season-03,Game-of-Thrones,2.7314577102661133,NEGATIVE,roose bolton,
 Will I die?,JAIME,e5-Kissed by Fire,season-03,Game-of-Thrones,2.7363102436065674,NEGATIVE,jaime lannister,
 No. The corruption has spread. I fear it must be cut away. The safest course would be to take the whole arm off.,QYBURN,e5-Kissed by Fire,season-03,Game-of-Thrones,3.1085197925567627,NEGATIVE,qyburn,
 Then you'll die. You're no maester. Where's your chain?,JAIME,e5-Kissed by Fire,season-03,Game-of-Thrones,4.157617568969727,NEGATIVE,jaime lannister,
" The Citadel stripped me of it. They found some of my experiments too bold. I can leave your upper arm, make the cut at your elbow.",QYBURN,e5-Kissed by Fire,season-03,Game-of-Thrones,3.82980751991272,NEGATIVE,qyburn,
 I don't need my right hand to kill you.,JAIME,e5-Kissed by Fire,season-03,Game-of-Thrones,2.8042495250701904,POSITIVE,jaime lannister,
 Mmm.,JAIME,e5-Kissed by Fire,season-03,Game-of-Thrones,3.2281525135040283,POSITIVE,jaime lannister,
" With any luck, that will suffice. You'll need milk of the poppy.",QYBURN,e5-Kissed by Fire,season-03,Game-of-Thrones,2.183947324752808,NEGATIVE,qyburn,
